,year,round,circuitId,weather,weather2,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy
933,2015,18,18,Dry  –   °C (  –   °F) air temperature  –   °C (   –    °F) track temperature    m s (    ft s) wind from the north  ],Dry22–28 °C (72–82 °F) air temperature38–48 °C (100–118 °F) track temperature2 5 m/s (8 2 ft/s) wind from the north 2],0,0,1,0,0
934,2015,19,24,Clear  –   °C (  –   °F) air temperature  –   °C (  –   °F) track temperature    m s (    ft s) wind from the south  ],Clear25–27 °C (77–81 °F) air temperature28–29 °C (82–84 °F) track temperature1 5 m/s (4 9 ft/s) wind from the south 3],1,0,0,0,0
935,2016,1,1,Partly cloudy  –   °C (  –   °F) air temperature  –   °C (  –   °F) track temperature  m s (    mph     km h) wind from the south  ],Partly cloudy22–23 °C (72–73 °F) air temperature26–36 °C (79–97 °F) track temperature4 m/s (8 9 mph; 14 km/h) wind from the south 4],0,0,0,0,1
936,2016,2,3,Dry  –   °C (  –   °F) air temperature  –   °C (  –   °F) track temperature  m s (    ft s) wind from the southwest  ],Dry21–22 °C (70–72 °F) air temperature26–29 °C (79–84 °F) track temperature2 m/s (6 6 ft/s) wind from the southwest 4],0,0,1,0,0
937,2016,3,17,Sunny   °C (   °F) air temperature   °C (   °F) track temperature    m s (   ft s) wind from the northeast  ],Sunny21 °C (70 °F) air temperature37 °C (99 °F) track temperature4 8 m/s (16 ft/s) wind from the northeast 4],1,0,0,0,0
938,2016,4,71,Partly cloudy   °C (   °F) air temperature  –   °C (  –    °F) track temperature    m s (    ft s) wind from the southwest  ],Partly cloudy16 °C (61 °F) air temperature37–41 °C (99–106 °F) track temperature2 5 m/s (8 2 ft/s) wind from the southwest 4],0,0,0,0,1
939,2016,5,4,Partly cloudy  –   °C (  –   °F) air temperature  –   °C (   –    °F) track temperature  m s (    ft s) wind from the north  ],Partly cloudy20–22 °C (68–72 °F) air temperature39–41 °C (102–106 °F) track temperature2 m/s (6 6 ft/s) wind from the north 4],0,0,0,0,1
940,2016,6,6,Rainy at start  dry later  –   °C (  –   °F) air temperature  –   °C (  –   °F) track temperature  m s (    ft s) wind from the north  ],Rainy at start  dry later17–18 °C (63–64 °F) air temperature20–22 °C (68–72 °F) track temperature2 m/s (6 6 ft/s) wind from the north 4],0,0,1,1,0
941,2016,7,7,Cloudy   °C (   °F) air temperature  –   °C (  –   °F) track temperature    m s (    ft s) wind from the southeast  ],Cloudy12 °C (54 °F) air temperature21–23 °C (70–73 °F) track temperature2 5 m/s (8 2 ft/s) wind from the southeast 4],0,0,0,0,1
942,2016,8,73,Partly cloudy  –   °C (  –   °F) air temperature  –   °C (   –    °F) track temperature    m s (    ft s) wind from the southeast  ],Partly cloudy30–33 °C (86–91 °F) air temperature39–45 °C (102–113 °F) track temperature2 5 m/s (8 2 ft/s) wind from the southeast 4],0,0,0,0,1
943,2016,9,70,Cloudy,Cloudy,0,0,0,0,1
944,2016,10,9,Wet at start  dry later,Wet at start  dry later,0,0,1,1,0
945,2016,11,11,Sunny,Sunny,1,0,0,0,0
946,2016,12,10,Partially cloudy and dry,Partially cloudy and dry,0,0,1,0,1
947,2016,13,13,Partially cloudy and dry,Partially cloudy and dry,0,0,1,0,1
948,2016,14,14,Sunny  warm,Sunny  warm,1,0,0,0,0
949,2016,15,15,Clear   °C (   °F) air temperature  –   °C (  –   °F) track temperature    m s (    ft s) wind from the east  ],Clear30 °C (86 °F) air temperature34–35 °C (93–95 °F) track temperature1 5 m/s (4 9 ft/s) wind from the east 2],1,0,0,0,0
950,2016,16,2,Sunny   °C (   °F) air temperature   °C (    °F) track temperature    m s (    ft s) wind from the west  ],Sunny33 °C (91 °F) air temperature49 °C (120 °F) track temperature2 8 m/s (9 2 ft/s) wind from the west 2],1,0,0,0,0
951,2016,17,22,Cloudy,Cloudy,0,0,0,0,1
952,2016,18,69,Sunny and hot with temperatures reaching up to    °F (   °C)  wind speeds approaching speeds of     miles per hour (     km h)  ],Sunny and hot with temperatures reaching up to 84 °F (29 °C); wind speeds approaching speeds of 9 2 miles per hour (14 8 km/h) 2],1,0,0,0,0
953,2016,19,32,Sunny,Sunny,1,0,0,0,0
954,2016,20,18,Rain and    °C (     °F),Rain and 16 °C (60 8 °F),0,0,0,1,0
955,2016,21,24,Sunny,Sunny,1,0,0,0,0
956,2017,1,1,Partly cloudy   °C (   °F) air temperature  –   °C (  –   °F) track temperature  m s (    mph      km h) wind from the northwest  ],Partly cloudy24 °C (75 °F) air temperature31–36 °C (88–97 °F) track temperature2 m/s (4 5 mph; 7 2 km/h) wind from the northwest 3],0,0,0,0,1
957,2017,2,17,not found,not found,0,0,0,0,0
958,2017,3,3,not found,not found,0,0,0,0,0
959,2017,4,71,not found,not found,0,0,0,0,0
960,2017,5,4,not found,not found,0,0,0,0,0
961,2017,6,6,not found,not found,0,0,0,0,0
962,2017,7,7,Sunny and hot with temperatures reaching up to    °C (   °F)  wind speeds reaching      kilometres per hour (    mph)  ],Sunny and hot with temperatures reaching up to 29 °C (84 °F); wind speeds reaching 12 9 kilometres per hour (8 0 mph) 4],1,0,0,0,0
963,2017,8,73,Sunny,Sunny,1,0,0,0,0
964,2017,9,70,Partly cloudy,Partly cloudy,0,0,0,0,1
965,2017,10,9,Overcast,Overcast,0,0,0,0,1
966,2017,11,11,Sunny,Sunny,1,0,0,0,0
967,2017,12,13,Partially cloudy and dry,Partially cloudy and dry,0,0,1,0,1
968,2017,13,14,Sunny,Sunny,1,0,0,0,0
969,2017,14,15,Wet at start  then drying  Air temperature    °C (  °F),Wet at start  then drying  Air temperature: 28°C (82°F),0,0,0,1,0
970,2017,15,2,Cloudy,Cloudy,0,0,0,0,1
971,2017,16,22,Sunny,Sunny,1,0,0,0,0
972,2017,17,69,Sunny with temperatures reaching up to      °F (     °C)  wind speeds approaching speeds of      miles per hour (     km h)  ],Sunny with temperatures reaching up to 82 9 °F (28 3 °C); wind speeds approaching speeds of 13 8 miles per hour (22 2 km/h) 4],1,0,0,0,0
973,2017,18,32,Sunny  dry,Sunny  dry,1,0,1,0,0
974,2017,19,18,not found,not found,0,0,0,0,0
975,2017,20,24,Clear,Clear,1,0,0,0,0
976,2018,1,1,Sunny,Sunny,1,0,0,0,0
977,2018,2,3,not found,not found,0,0,0,0,0
978,2018,3,17,not found,not found,0,0,0,0,0
979,2018,4,73,Cloudy,Cloudy,0,0,0,0,1
980,2018,5,4,Partially cloudy and dry    °C and cold ,Partially cloudy and dry  16°C and cold ,0,1,1,0,1
981,2018,6,6,not found,not found,0,0,0,0,0
982,2018,7,7,Temperatures reaching up to      °C (     °F)  with wind speeds reaching      kilometres per hour (    mph)  ],Temperatures reaching up to 22 7 °C (72 9 °F); with wind speeds reaching 11 1 kilometres per hour (6 9 mph) 2],0,0,0,0,0
983,2018,8,34,Partially cloudy  warm and dry,Partially cloudy  warm and dry,1,0,1,0,1
984,2018,9,70,Sunny,Sunny,1,0,0,0,0
985,2018,10,9,Sunny      °C (     °F)  ],Sunny 27 0 °C (80 6 °F) 2],1,0,0,0,0
986,2018,11,10,Overcast with intermittent rain,Overcast with intermittent rain,0,0,0,1,1
987,2018,12,11,not found,not found,0,0,0,0,0
988,2018,13,13,not found,not found,0,0,0,0,0
989,2018,14,14,not found,not found,0,0,0,0,0
990,2018,15,15,not found,not found,0,0,0,0,0
991,2018,16,71,not found,not found,0,0,0,0,0
992,2018,17,22,not found,not found,0,0,0,0,0
993,2018,18,69,not found,not found,0,0,0,0,0
994,2018,19,32,not found,not found,0,0,0,0,0
995,2018,20,18,not found,not found,0,0,0,0,0
996,2018,21,24,not found,not found,0,0,0,0,0
997,2019,1,1,not found,not found,0,0,0,0,0
998,2019,2,3,Clear,Clear,1,0,0,0,0
999,2019,3,17,not found,not found,0,0,0,0,0
1000,2019,4,73,not found,not found,0,0,0,0,0
1001,2019,5,4,not found,not found,0,0,0,0,0
1002,2019,6,6,Overcast,Overcast,0,0,0,0,1
1003,2019,7,7,Temperatures reaching up to      °C (     °F)  wind speeds negligible  ],Temperatures reaching up to 29 6 °C (85 3 °F); wind speeds negligible 2],0,0,0,0,0
1004,2019,8,34,Clear,Clear,1,0,0,0,0
1005,2019,9,70,Sunny    C (  F),Sunny  36C (97F),1,0,0,0,0
1006,2019,10,9,Partly cloudy,Partly cloudy,0,0,0,0,1
1007,2019,11,10,Early rain  Late clouds,Early rain  Late clouds,0,0,0,1,1
1008,2019,12,11,Sunny,Sunny,1,0,0,0,0
1009,2019,13,13,Partly cloudy,Partly cloudy,0,0,0,0,1
1010,2019,14,14,Partly cloudy,Partly cloudy,0,0,0,0,1
1011,2019,15,15,Slightly hazy,Slightly hazy,0,0,0,0,0
1012,2019,16,71,Partly cloudy,Partly cloudy,0,0,0,0,1
1013,2019,17,22,Sunny,Sunny,1,0,0,0,0
1014,2019,18,32,Partly cloudy,Partly cloudy,0,0,0,0,1
1015,2019,19,69,Sunny,Sunny,1,0,0,0,0
1016,2019,20,18,Sunny,Sunny,1,0,0,0,0
1017,2019,21,24,Clear,Clear,1,0,0,0,0
1018,2020,1,70,Sunny,Sunny,1,0,0,0,0
1019,2020,2,70,Sunny,Sunny,1,0,0,0,0
1020,2020,3,11,not found,not found,0,0,0,0,0
1021,2020,4,9,not found,not found,0,0,0,0,0
1022,2020,5,9,not found,not found,0,0,0,0,0
1023,2020,6,4,not found,not found,0,0,0,0,0
1024,2020,7,13,not found,not found,0,0,0,0,0
1025,2020,8,14,not found,not found,0,0,0,0,0
