,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
496,0.034582328796386716,0.001015316982558407,0.008592844009399414,0.0017433622923433418,balanced,gini,5,,0.05,0.01,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 10}",0.29292929292929293,0.3063583815028902,0.35570469798657717,0.3157894736842105,0.31891891891891894,0.3179333216218956,0.020938728578947092,124,0.8787878787878788,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9076923076923077,0.8655656782947042,0.04834226694409436,497,0.4393939393939394,0.4435146443514644,0.4953271028037383,0.47058823529411764,0.47200000000000003,0.4641532743104941,0.020565348154379777,81
497,0.0957533836364746,0.008278448341133823,0.020582962036132812,0.0031951480991504783,balanced,entropy,3,sqrt,0.01,0.05,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 50}",0.2885572139303483,0.3045977011494253,0.30864197530864196,0.27906976744186046,0.2605042016806723,0.2882845057394042,0.017531164151900137,229,0.8787878787878788,0.803030303030303,0.7692307692307693,0.9230769230769231,0.9538461538461539,0.8655567768778956,0.06994302612708682,498,0.4344569288389514,0.4416666666666667,0.44052863436123346,0.42857142857142855,0.40924092409240925,0.4309003053668596,0.011793961557996552,202
498,0.02138967514038086,0.0020589797316770994,0.009595251083374024,0.004220997911594502,balanced,entropy,3,sqrt,0.01,0.01,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 10}",0.3392857142857143,0.28272251308900526,0.3333333333333333,0.30612244897959184,0.24313725490196078,0.30093428349140094,0.03526500745446607,193,0.8636363636363636,0.8181818181818182,0.7692307692307693,0.9230769230769231,0.9538461538461539,0.8655567768778956,0.06726338708154962,498,0.48717948717948717,0.42023346303501946,0.4651162790697674,0.4597701149425288,0.3875,0.4439714682349984,0.03553921933247894,167
499,0.16460652351379396,0.0071523773065789225,0.01879396438598633,0.0007461018094952535,balanced,gini,5,,0.05,0.05,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 50}",0.3216374269005848,0.2994350282485876,0.3464052287581699,0.3076923076923077,0.29901960784313725,0.3148406895201127,0.017783356969873453,141,0.8333333333333334,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.05664270599180061,500,0.46413502109704646,0.43621399176954734,0.48623853211009177,0.4615384615384615,0.4535315985130111,0.46032868184513315,0.0162204779413758,99
500,0.16810345649719238,0.011261476273906008,0.019589042663574217,0.0010192625154701845,balanced,gini,10,,0.05,0.05,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.05, 'rf__n_estimators': 50}",0.3216374269005848,0.29775280898876405,0.3509933774834437,0.31413612565445026,0.2772727272727273,0.31236388986230107,0.024598163805449734,144,0.8333333333333334,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.05664270599180061,500,0.46413502109704646,0.4344262295081967,0.4907407407407407,0.4687500000000001,0.4280701754385965,0.45722476914769067,0.02312256969060028,114
501,0.3437908172607422,0.006433997212812682,0.031163597106933595,0.00045509385842764597,balanced,entropy,3,,0.01,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.3216374269005848,0.2994350282485876,0.3419354838709677,0.3592814371257485,0.3065326633165829,0.32575577883843587,0.022200305098200007,109,0.8333333333333334,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.05664270599180061,500,0.46413502109704646,0.43621399176954734,0.48181818181818176,0.5172413793103449,0.46212121212121204,0.4722907183460119,0.026765911054027793,59
502,0.15022201538085939,0.0041158416249507225,0.01858668327331543,0.0004870290737840697,balanced,gini,3,,0.05,0.01,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 50}",0.3216374269005848,0.29608938547486036,0.33544303797468356,0.30612244897959184,0.273542600896861,0.3065743207902534,0.021264077807418184,173,0.8333333333333334,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.05664270599180061,500,0.46413502109704646,0.4326530612244899,0.47533632286995514,0.4597701149425288,0.4236111111111112,0.4511037119493672,0.019637216394888926,145
503,0.090114164352417,0.0022308076647378134,0.019383811950683595,0.0011947146539222646,balanced,entropy,3,sqrt,0.01,0.01,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 3, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 50}",0.2916666666666667,0.3151515151515151,0.3136094674556213,0.2764976958525346,0.2890995260663507,0.2972129242790197,0.014941293452331982,205,0.8484848484848485,0.7878787878787878,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.059026637111329175,500,0.434108527131783,0.4502164502164501,0.45299145299145294,0.4255319148936171,0.44202898550724634,0.4409786993355636,0.010163114300074728,176
504,0.04188966751098633,0.006141149526468886,0.0075042724609375,0.00044994053065451004,balanced,gini,5,,0.01,0.1,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 10}",0.31976744186046513,0.3063583815028902,0.35333333333333333,0.3157894736842105,0.30198019801980197,0.3194473772812317,0.018099851204485543,121,0.8333333333333334,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9384615384615385,0.8626139145329116,0.05664270599180061,500,0.46218487394957986,0.4435146443514644,0.49302325581395345,0.47058823529411764,0.45692883895131087,0.46524376185030236,0.01643948346070156,77
505,0.36998791694641114,0.011118381585234396,0.032983827590942386,0.0006321317533317765,balanced,gini,10,,0.01,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.3111111111111111,0.3045977011494253,0.3698630136986301,0.31746031746031744,0.30256410256410254,0.3211184168712084,0.024926993771028375,118,0.8484848484848485,0.803030303030303,0.8307692307692308,0.9230769230769231,0.9076923076923077,0.8625761509464498,0.04571625990944848,506,0.4552845528455285,0.4416666666666667,0.5118483412322274,0.47244094488188976,0.4538461538461539,0.46701167405857896,0.024468697944581893,71
506,0.05189199447631836,0.0011730665337005444,0.007896757125854493,0.0005846400544362598,balanced,entropy,10,,0.01,0.01,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 10, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 10}",0.29473684210526313,0.31736526946107785,0.38686131386861317,0.4154929577464789,0.3370165745856354,0.3502675120122824,0.04457580283100571,71,0.8484848484848485,0.803030303030303,0.8153846153846154,0.9076923076923077,0.9384615384615385,0.8625731838075136,0.052462306736463675,507,0.4375,0.45493562231759654,0.5247524752475248,0.5700483091787439,0.4959349593495935,0.4966008021200976,0.04778331967783796,15
507,0.018698406219482423,0.0009306606297031577,0.0074040889739990234,0.0003731416662019807,balanced,entropy,10,sqrt,0.1,0.2,10,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 0.1, 'rf__min_samples_split': 0.2, 'rf__n_estimators': 10}",0.23673469387755103,0.2914285714285714,0.2318840579710145,0.21908127208480566,0.2603305785123967,0.24790123716921866,0.025541913788875766,453,0.8787878787878788,0.7727272727272727,0.7384615384615385,0.9538461538461539,0.9692307692307692,0.8625583481128323,0.09320357654844831,508,0.3729903536977492,0.4232365145228216,0.35294117647058826,0.35632183908045983,0.41042345276872966,0.3831883532437247,0.02858860586510551,428
508,0.2136390209197998,0.011215496119389106,0.020383119583129883,0.0013521276722088848,balanced,gini,5,,0.01,0.01,50,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 5, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.01, 'rf__n_estimators': 50}",0.3163841807909605,0.313953488372093,0.3776223776223776,0.38064516129032255,0.36645962732919257,0.35099044690365916,0.02966036475742145,69,0.8484848484848485,0.8181818181818182,0.8307692307692308,0.9076923076923077,0.9076923076923077,0.8625354202210519,0.0380793776052466,509,0.4609053497942387,0.453781512605042,0.5192307692307692,0.5363636363636363,0.5221238938053098,0.49845329838337304,0.03416421720920277,11
509,0.29682297706604005,0.0024701094674314385,0.03098440170288086,0.0006323523975699746,balanced,gini,3,,0.01,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'gini', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.01, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.30319148936170215,0.3063583815028902,0.3680555555555556,0.33707865168539325,0.3089005235602094,0.32470989443066584,0.02482728829869061,113,0.8636363636363636,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9076923076923077,0.8625324530821156,0.047890713630793696,510,0.4488188976377953,0.4435146443514644,0.5071770334928231,0.4938271604938272,0.46093749999999994,0.4708430064780162,0.025215219872463827,62
510,0.3303377628326416,0.006471772686754597,0.03238043785095215,0.0004909039261620105,balanced,entropy,3,,0.05,0.1,100,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_depth': 3, 'rf__max_features': None, 'rf__min_samples_leaf': 0.05, 'rf__min_samples_split': 0.1, 'rf__n_estimators': 100}",0.31666666666666665,0.29775280898876405,0.34415584415584416,0.30612244897959184,0.31382978723404253,0.3157044441344788,0.015673021008022377,133,0.8636363636363636,0.803030303030303,0.8153846153846154,0.9230769230769231,0.9076923076923077,0.8625324530821156,0.047890713630793696,510,0.46341463414634154,0.4344262295081967,0.4840182648401827,0.4597701149425288,0.466403162055336,0.4616010167950758,0.015946121187607545,91
