,mean_fit_time,mean_score_time,mean_test_f1,mean_test_precision,mean_test_recall,param_LR__class_weight,param_LR__penalty,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,rank_test_f1,rank_test_precision,rank_test_recall,split0_test_f1,split0_test_precision,split0_test_recall,split1_test_f1,split1_test_precision,split1_test_recall,split2_test_f1,split2_test_precision,split2_test_recall,split3_test_f1,split3_test_precision,split3_test_recall,split4_test_f1,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_f1,std_test_precision,std_test_recall
33,0.004003143310546875,0.0041983604431152345,0.3077100435057293,0.33528982559453474,0.2919359803016313,,,entropy,10,0.05,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.05}",19,13,19,0.5599999999999999,0.5384615384615384,0.5833333333333334,0.3684210526315789,0.5,0.2916666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.4581864295332504e-05,0.0007487616521861021,0.2634675890280595,0.27698856635750907,0.2608142310182525
34,0.0039974689483642575,0.004597759246826172,0.3800586415253276,0.32458938414617083,0.458833487226839,,,entropy,10,0.01,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,8.996945507103542e-07,0.001355383486902569,0.31061712150874315,0.26576779682725815,0.37444138643782027
35,0.00439748764038086,0.005197763442993164,0.3800586415253276,0.32458938414617083,0.458833487226839,,,entropy,5,0.01,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899014288601228,0.00116548451978525,0.31061712150874315,0.26576779682725815,0.37444138643782027
36,0.003800201416015625,0.0037983417510986327,0.3800586415253276,0.32458938414617083,0.458833487226839,,,entropy,3,0.01,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0004014333812931863,0.00039975644224422467,0.31061712150874315,0.26576779682725815,0.37444138643782027
37,0.0033978939056396483,0.0035961151123046877,0.3800586415253276,0.32458938414617083,0.458833487226839,,,gini,10,0.01,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0004894342258206122,0.00049207192924201,0.31061712150874315,0.26576779682725815,0.37444138643782027
38,0.0033977508544921877,0.0037978649139404296,0.3800586415253276,0.32458938414617083,0.458833487226839,,,gini,5,0.01,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0004892594719838886,0.00039987581145239476,0.31061712150874315,0.26576779682725815,0.37444138643782027
39,0.003995180130004883,0.004400205612182617,0.3800586415253276,0.32458938414617083,0.458833487226839,,,gini,3,0.01,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.1}",13,31,13,0.6666666666666667,0.5757575757575758,0.7916666666666666,0.6,0.5,0.75,0.631578947368421,0.5454545454545454,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0009031111358846295,0.0007982654430460287,0.31061712150874315,0.26576779682725815,0.37444138643782027
40,0.003597450256347656,0.0033985137939453124,0.0,0.0,0.0,,,entropy,10,0.05,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004893564515750084,0.000489706714496402,0.0,0.0,0.0
41,0.003997945785522461,0.004197311401367187,0.0,0.0,0.0,,,entropy,5,0.01,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006323344656604656,0.000399375057926409,0.0,0.0,0.0
42,0.003998184204101562,0.00539693832397461,0.0,0.0,0.0,,,gini,3,0.01,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010944521563173105,0.0007999081773881622,0.0,0.0,0.0
